ice_prob,id,inc_angle,is_iceberg,gmean,gmedian,gcount,KNN_prob
0.02619541312257449,dee16fa7,38.1108,0.0,0.5111886065612873,0.5111886065612873,2,0.9961818
0.6889777084191641,1a58d98b,43.1055,0.0,0.23038305237305468,0.0021714487,3,0.00108572435
0.9979435404141744,23f30ff1,39.234,1.0,0.8023561367546908,0.9962284,35,0.7966035660588235
0.9997384945551554,291c8713,36.1061,1.0,0.9706913927810339,0.9997513499999999,34,0.9698111775757576
0.985933482646942,3e21b615,39.5835,1.0,0.9932706265293885,0.9956177,5,0.9951049125
0.9952487150828044,8a1c5528,35.2945,1.0,0.9538013467541402,0.9992258199999999,20,0.9516199063157894
4.2876682944855316e-07,66348d03,41.1342,0.0,3.0900219147242764e-06,3.0900219147242764e-06,2,5.751277e-06
0.9991557598114014,68a80de0,33.6352,1.0,0.9811399993437261,0.9991242799057007,46,0.9839867353488372
0.0045432283077389,13b318de,34.8715,0.0,0.0045432283077389,0.0045432283077389,1,0.10216285438830916
0.9994977513949076,c9124fed,34.4751,1.0,0.9643118764243636,0.9996617999999999,8,0.9592853228571429
0.00010419840646136436,6f17c8e6,34.0473,0.0,0.00010419840646136436,0.00010419840646136436,1,0.0023055718715938576
0.9996572534243264,d92ff35c,37.6866,1.0,0.9994890752140205,0.9997510517121633,16,0.9994778633333332
0.009098233267044028,0113e164,43.2268,0.0,0.017188696133522013,0.017188696133522013,2,0.025279159
0.9997503757476808,a9bed487,36.1061,1.0,0.9706917422278728,0.9997548878738404,34,0.9698111775757576
0.9991069038709004,456d6182,39.234,1.0,0.8023893757105972,0.9962284,35,0.7966035660588235
2.3968635779840024e-08,99d068d8,36.3966,0.0,2.3968635779840024e-08,2.3968635779840024e-08,1,0.07074224265879653
0.9444839557011924,2b88818c,42.5591,1.0,0.9346555495140239,0.9959211649999999,50,0.9477271902325581
3.3659826390956365e-07,a4067cf5,39.7808,0.0,0.00025790818413195474,0.00025790818413195474,2,0.00051547977
1.2969178304548615e-05,4184f356,43.8456,0.0,1.2969178304548615e-05,1.2969178304548615e-05,1,0.10548376277429707
0.07208949847457309,35053475,45.1181,0.0,0.062360644237286544,0.062360644237286544,2,0.05263179
0.10529484103123347,ae99ad14,45.8866,0.0,0.04902424490520558,0.053133317000000006,6,0.03777012568
0.003699246347726633,4cb68941,33.135999999999996,0.0,0.003699246347726633,0.003699246347726633,1,0.3302129612421881
0.041012183452645935,5d9fd419,43.1096,0.0,0.04469742775052919,0.0066158553,5,0.045618738825000005
0.9708632230758668,e4c50fc5,38.8537,1.0,0.9247674229230347,0.9762046,25,0.9228467645833334
0.9994317094484964,9d2c5335,33.635,1.0,0.9840054158661322,0.99915022,34,0.9835379524242422
0.08520326841001709,7cc795e7,43.7895,0.0,0.042601634205008544,0.042601634205008544,2,0.001
0.988575001557668,1dc1c160,40.3904,1.0,0.8667611181694128,0.9300987,21,0.860670424
0.4539465258518855,794293b5,43.2663,1.0,0.3387420079259428,0.3387420079259428,2,0.22353749
0.9342510302861532,78d8045d,38.8594,1.0,0.8243379908452563,0.9475658800000001,24,0.8195591630434783
0.6542792816956838,aca0ccb4,38.4755,1.0,0.9698176901059803,1.0,16,0.990853584
0.8691729505856832,bb4a94cd,42.5591,1.0,0.9331493294117137,0.9959211649999999,50,0.951039823255814
0.02341557286369304,119f046b,35.7234,0.0,0.011720458748846519,0.011720458748846519,2,2.5344634e-05
0.8384254972139994,5316efdf,42.5642,1.0,0.7102065863571111,0.8046585999999999,9,0.6941792225000001
0.20623929798603055,97e2d963,41.1415,0.0,0.20623929798603055,0.20623929798603055,1,0.5146396482801857
0.9974785248438516,0c2cf1d0,43.9459,1.0,0.9224327184019935,0.9610551,22,0.9188591085714284
0.9997635881106058,ca3a6c6e,35.3112,1.0,0.9999211960368686,1.0,3,0.999
0.9974355101585388,1123c599,43.256,1.0,0.9983173014512198,1.0,7,0.9984642666666668
0.9611874421437582,fb19a44c,43.972,1.0,0.9611874421437582,0.9611874421437582,1,0.2742021646116439
0.967067301273346,e8f01e7e,36.1061,1.0,0.9697304753315686,0.9997513499999999,34,0.9698111775757576
0.9945329427719116,6706ea46,36.1091,1.0,0.9922178752771911,0.9993874,10,0.9919606455555555
0.036599387104312577,9bccbe2e,33.9235,0.0,0.018733307552156287,0.018733307552156287,2,0.000867228
0.10515954717993736,d6913851,42.7867,0.0,0.10515954717993736,0.10515954717993736,1,0.23662847875546408
0.9993020097414652,51e96360,31.0434,1.0,0.9046699319482929,0.9778878,5,0.8810119125
0.003256447263993323,e77f7e17,45.8848,0.0,0.0019469280627977743,0.002578954,3,0.0012921684622
0.7784856160481771,d588cd39,41.1355,1.0,0.9155097053493924,0.9680435,3,0.9840217499999999
0.9998792409896852,28758181,33.6523,1.0,0.9979737180989685,0.99920772,10,0.9977619933333334
1.0946747308615555e-07,ab1ece17,39.8471,0.0,1.0946747308615555e-07,1.0946747308615555e-07,1,0.12165439485699783
0.9966599146525064,83b74cae,34.4709,1.0,0.9822797513953907,0.998868,32,0.9818158751612903
0.999080737431844,d33e98bb,39.2325,1.0,0.9817170042123385,0.99918634,35,0.9812063061764704
0.99765278895696,7f3356fa,40.7177,1.0,0.9505004028732066,0.99628675947848,24,0.9484502991304349
0.9998050729433696,78ec206c,34.4718,1.0,0.996451755798382,0.99968415,35,0.9963531288235294
0.030396635023256145,7d3213df,36.5155,0.0,0.030396635023256145,0.030396635023256145,1,0.3461356307475401
0.970806360244751,c7d45cb0,38.0736,1.0,0.9078920669049914,0.9514777,29,0.9056451278571428
0.9964310924212136,bacaacf9,38.4591,1.0,0.95560606841404,0.99897777,30,0.9541983089655173
0.0022059374411279955,15b788fb,41.2023,0.0,0.001969300870563998,0.001969300870563998,2,0.0017326643
2.2786362676348777e-08,b8e18fbb,45.2444,0.0,2.2786362676348777e-08,2.2786362676348777e-08,1,0.08271596126101126
0.9992202917734782,258ae38c,39.2325,1.0,0.9817209914792424,0.9992202917734782,35,0.9812063061764704
0.03433812906344732,2d8a438e,33.0556,0.0,0.06967927753172366,0.06967927753172366,2,0.105020426
0.006141138767513136,2d29483b,33.1877,0.0,0.006141138767513136,0.006141138767513136,1,0.06606332485635616
0.005070780171081425,87a72548,39.0346,0.0,0.0025353900855407123,0.0025353900855407123,2,0.001
0.943368136882782,b6cfe64f,40.7129,1.0,0.9843074950896563,0.99959415,21,0.986354463
0.07173686412473519,133f346d,41.913999999999994,0.0,0.07173686412473519,0.07173686412473519,1,0.28609901490021633
0.9905340671539308,0d3ec646,42.5603,1.0,0.9942148035769653,0.9942148035769653,2,0.99789554
0.7567822138468424,2f881d78,45.927,0.0,0.7567822138468424,0.7567822138468424,1,0.6631286762316694
0.006909012561663985,57a7eee8,38.0216,0.0,0.007391623780831993,0.007391623780831993,2,0.007874235
0.9997175335884094,bab1926a,39.2175,1.0,0.918034327655487,0.9995573,7,0.9044204599999999
0.002388015069300309,20e4176e,35.5896,0.0,0.002388015069300309,0.002388015069300309,1,0.040951610654497934
0.8995892604192098,35ac7dc2,42.5644,1.0,0.8959103244012007,0.9744971499999999,16,0.8956650620000001
0.3474029352267583,66dbf620,31.3119,0.0,0.48266186761337915,0.48266186761337915,2,0.6179208
0.8515203793843588,5196228c,45.3644,1.0,0.8515203793843588,0.8515203793843588,1,0.14615088276114674
0.005579292308539152,d6566373,39.5048,0.0,0.051201262988142794,0.002789655976285576,4,0.06640858654801067
0.9984560012817384,27ac12ee,36.9198,1.0,0.9991566716116769,0.9994965,7,0.99927345
0.9758598605791728,0c33ca9e,40.4053,1.0,0.7758816801447933,0.9822784302895864,4,0.7092222866666668
1.4808395065735168e-08,2ed64fa3,34.0424,0.0,7.404197532867584e-09,7.404197532867584e-09,2,0.001
0.9475112358729044,d75f4b30,42.5485,1.0,0.9475112358729044,0.9475112358729044,1,0.38051820562904504
0.992011864980062,d3031eaf,42.5848,1.0,0.996005932490031,0.996005932490031,2,0.999
1.43470885838326e-07,b0db8992,43.195,0.0,9.854349429191631e-07,9.854349429191631e-07,2,1.827399e-06
0.9998360673586528,5ff4495d,39.9638,1.0,0.9998062574717306,0.9998360673586528,5,0.9997988050000001
0.9992552598317463,51e9dd28,38.4755,1.0,0.991378688739484,1.0,16,0.990853584
0.2848743504534165,a9ab128c,38.1164,1.0,0.2848743504534165,0.2848743504534165,1,0.15559773753779713
0.0004922816685090462,ed7569f9,37.3309,0.0,0.0004922816685090462,0.0004922816685090462,1,0.09747788744494715
2.9403109635950386e-07,691efc6d,39.5965,0.0,0.0021810835155481796,0.0021810835155481796,2,0.004361873
0.2126062512397766,3c546105,39.5211,0.0,0.06204568965994415,0.014955179499999999,4,0.0118588358
0.9992923935254416,434c4170,33.6352,1.0,0.9811429696418573,0.9991925967627209,46,0.9836603083720928
0.007010982371866703,ae882030,45.1179,0.0,0.14138645618593335,0.14138645618593335,2,0.27576193
2.234223695533425e-06,c7994ee4,44.5876,0.0,0.001965293897137282,3.4418424e-06,9,0.0022106763563175
0.003363904970077177,c22499f6,35.7863,0.0,0.005241974744701479,5.855889e-06,27,0.0053142081975716465
0.03897052216537608,7ce7d67d,42.5664,0.0,0.01952870951268804,0.01952870951268804,2,8.689686e-05
0.057282084754357726,7f13d74d,38.1701,0.0,0.029145029877178864,0.029145029877178864,2,0.001007975
0.0005670663692095937,c1b8144e,43.2159,0.0,0.0019467067303156563,1.2375243e-05,7,0.0021766467905
4.501002772864618e-06,c84a92a0,35.7707,0.0,2.250501386432309e-06,2.250501386432309e-06,2,0.001
0.9982992609341941,4b58ca02,36.9034,1.0,0.9868358920622796,0.99972606,15,0.98601708
0.9920447468757628,3477579e,42.1265,1.0,0.9943524413751526,0.99896616,5,0.9949293650000001
6.819898953835946e-05,26f7b798,45.2393,0.0,0.00030658260321492887,5.819214e-08,9,0.0003363805549245
0.99951833486557,ea2440a6,38.4608,1.0,0.996839030929098,0.999504617432785,16,0.9966604106666668
0.001621575376096492,78ce5f90,37.2667,0.0,0.001621575376096492,0.001621575376096492,1,0.2828438631689286
0.09831709042191504,dbd93310,42.4099,0.0,0.09831709042191504,0.09831709042191504,1,0.016658993660522845
0.4155299663543701,1c536d78,42.5145,0.0,0.05694518419524278,0.0115528815,18,0.03585196171529412
0.09727397498985133,bdc40587,40.9817,0.0,0.03141088328426448,0.016554078,7,0.020433701333333335
0.0004482836423752208,aa4d8381,43.2207,0.0,0.015492684720339319,0.0034822514,7,0.0180000849
0.9987250963846842,c56b4f9f,30.1586,1.0,0.9929466131923421,0.9929466131923421,2,0.98716813
0.9991159439086914,4a1c2a02,35.2945,1.0,0.9539947081954345,0.9992258199999999,20,0.9516199063157894
0.09026701686282952,74a7b35f,32.2599,0.0,0.09026701686282952,0.09026701686282952,1,0.35489959495250967
0.06243357931574186,832a5d0c,38.1397,0.0,0.03121678965787093,0.03121678965787093,2,0.001
8.248631928609029e-07,fd228ba0,43.9076,0.0,8.248631928609029e-07,8.248631928609029e-07,1,0.20623463221347457
0.999595046043396,0c954027,40.7129,1.0,0.9869849669544474,0.999595046043396,21,0.986354463
0.9995699127515156,a2f6ae55,40.7129,1.0,0.9869837701310245,0.99959415,21,0.986354463
0.00013162124378141016,65a8e79e,35.6581,0.0,0.00013162124378141016,0.00013162124378141016,1,0.6492820854712918
0.4636919101079305,4cb1ed34,45.2909,1.0,0.6788072735357605,0.7934928000000001,17,0.69225198375
0.9922961791356404,33f313c3,45.2859,1.0,0.7712866215628128,0.8269848150000001,34,0.7645893622424242
0.9992871085802714,c53a1583,39.9844,1.0,0.9757628360725339,0.9966763542901357,8,0.9724022257142858
9.439905443286989e-05,b9da7ff1,31.3706,0.0,9.439905443286989e-05,9.439905443286989e-05,1,0.07673040909360798
0.9081144730250039,076d3642,40.3958,1.0,0.9272250066386366,0.9948922,11,0.92913606
1.08912755554987e-07,b7969c68,34.0204,0.0,1.08912755554987e-07,1.08912755554987e-07,1,0.14773976385387327
0.007694344240007922,3bc5d385,38.1024,0.0,0.01466690912000396,0.01466690912000396,2,0.021639474
0.99638702472051,6dfd6633,39.2325,1.0,0.9816400409920147,0.99918634,35,0.9812063061764706
0.0032582775650856397,f575fc15,42.6101,0.0,0.0032582775650856397,0.0032582775650856397,1,0.34210921658062093
8.673313826405385e-09,fbeebbbb,42.5538,0.0,8.673313826405385e-09,8.673313826405385e-09,1,0.7003655696565477
0.00017609458821728669,f84a5fc5,43.916000000000004,0.0,8.804729410864334e-05,8.804729410864334e-05,2,0.046604313127354746
4.438585391971135e-06,92b72c29,43.24100000000001,0.0,2.2192926959855677e-06,2.2192926959855677e-06,2,0.001
2.9799243606021264e-07,54523e81,37.3325,0.0,2.9799243606021264e-07,2.9799243606021264e-07,1,0.10070319914214575
0.007339438423514365,54cc4bbe,41.792,0.0,0.04935103780783812,0.007339438423514365,3,0.0703568375
0.960875650246938,0f7ef121,40.3944,1.0,0.8685637310246938,0.98542778,10,0.858306851111111
0.9997907479604086,89cd23a8,36.1061,1.0,0.9706929296458943,0.9997670750000001,34,0.9698111775757576
0.9978597164154052,0615d2f8,43.9409,1.0,0.9920795162683783,0.9978597164154052,9,0.99135699125
5.170536366468544e-07,892d81f6,44.5862,0.0,0.0013403939210616617,1.5086571818323429e-05,4,0.0017870195435366668
0.01702156166235606,a68bcde2,36.5207,0.0,0.01702156166235606,0.01702156166235606,1,0.08218705623647893
0.9872263272603352,20e53553,38.9054,1.0,0.9872263272603352,0.9872263272603352,1,0.2055413959745222
0.4953273410598437,72da83eb,40.3797,1.0,0.8787506678955382,0.96821046,9,0.92667858375
0.9997016191482544,d0e8d1b5,42.5591,1.0,0.9357599027829651,0.996491385,50,0.9484522123255813
0.9991433223088584,356f8d3a,36.9198,1.0,0.999254860329837,0.9994965,7,0.99927345
2.1242542445065737e-06,95e55acb,38.1403,0.0,3.959729248901315e-06,2.1242542445065737e-06,5,4.418598e-06
0.0041043316790213185,60227188,37.3796,0.0,0.0020771207495106593,0.0020771207495106593,2,4.990982e-05
0.8939922253290812,7fc2ed42,34.4721,1.0,0.9435122167004925,0.9996092,59,0.9365110227906975
0.05652982617417971,0d33dfaf,43.7937,0.0,0.05652982617417971,0.05652982617417971,1,0.06407687364596333
0.9971739649772644,a4dc6d9c,40.3797,1.0,0.9345114038863627,0.98657894,9,0.92667858375
0.995353937149048,8a4259a3,44.5984,1.0,0.973599704127672,0.995353937149048,9,0.970880425
0.9989067713419596,707b3866,37.6877,1.0,0.9924954132622129,0.999367685,28,0.9922579555555555
0.7518960237503052,c084b83d,37.6877,1.0,0.9836736008482251,0.999367685,28,0.9922579555555555
0.14220528304576874,c88fb497,40.9835,0.0,0.060211446682922914,0.038425613,3,0.0192145285015
0.9317228595415752,944e1ee2,41.4201,1.0,0.9586022997707876,0.9586022997707876,2,0.98548174
0.9174664219220481,6e9d5935,39.556,1.0,0.9090257739740161,0.9174664219220481,3,0.90480545
0.00015149758958917425,30911a15,39.6382,0.0,0.00015149758958917425,0.00015149758958917425,1,0.21531483516706057
0.6545137166976929,2dfb666c,45.2859,1.0,0.7613518432558145,0.80101227,34,0.7645893622424241
0.9965711832046508,9d0b55d0,38.4755,1.0,0.9912109339502906,1.0,16,0.990853584
0.9862462083498637,025f1df9,45.2859,1.0,0.7711086812455842,0.8269848150000001,34,0.7645893622424241
1.062524909656304e-05,18ec6625,34.9528,0.0,3.5417496988543466e-06,0.0,3,0.001
0.6610996325810751,29039eaa,45.356,1.0,0.3504928362905375,0.3504928362905375,2,0.03988604
0.07767320424318314,9eeec033,33.1761,0.0,0.027609833814394375,0.0051562972,3,0.0025781486
0.18219742054740587,4712eece,42.5093,0.0,0.07388082013685146,0.05666293,4,0.037775286666666665
0.9997522036234536,83b85acf,43.2612,1.0,0.9509202662319219,0.9828389,7,0.9427816099999999
0.999511420726776,79b62cbe,39.2325,1.0,0.9817293094493368,0.9994442,35,0.9812063061764706
0.8520465294520059,88b5b1aa,42.559,1.0,0.904594813454435,0.9820265,23,0.9069833718181819
3.1140289019996694e-06,94dbd8f7,45.2393,0.0,0.000299350940922,5.819214e-08,9,0.0003363805549245
0.9861356218655905,72c46573,38.4591,1.0,0.9552628860621861,0.99897777,30,0.9541983089655172
1.9116859183062242e-06,527bc702,41.9264,0.0,0.0001844402794363844,1.529428309153112e-06,6,0.00022094599814000008
0.7312991619110107,ff3e8685,41.0834,1.0,0.7312991619110107,0.7312991619110107,1,0.29477848477677115
0.9335094094276428,a678fd9c,35.2957,1.0,0.9741489064713822,0.9995979500000001,20,0.976287827368421
0.93605375289917,ff9db753,42.5598,1.0,0.848324970161065,0.9873756300000001,18,0.8431644535294117
8.994059976785706e-07,4b5591fe,39.6393,0.0,4.888301194196425e-07,4.952292888392852e-07,4,3.519714933333333e-07
0.16377932329972586,a6bcfae8,41.7032,0.0,0.16377932329972586,0.16377932329972586,1,0.08356227151393592
0.9991396069526672,a8ad190c,34.4709,1.0,0.9823572417797708,0.99893115,32,0.9818158751612903
1.4404326312463431e-06,ffead436,39.5955,0.0,1.4404326312463431e-06,1.4404326312463431e-06,1,0.24723919019109067
6.254104334857403e-06,c1bf693f,43.2286,0.0,1.4605325183714805e-06,4.1339948e-07,5,2.6213956425e-07
0.013898325618356466,4ae3bbc4,38.2732,0.0,0.013898325618356466,0.013898325618356466,1,0.148081842533509
0.9777721762657166,df643161,45.2859,1.0,0.7708594450078152,0.8269848150000001,34,0.7645893622424242
0.9554200768470764,249dac4a,42.5591,1.0,0.9348742719369415,0.9959211649999999,50,0.9484522123255813
0.6808251539866129,b237b4fd,45.2714,1.0,0.9173569773311021,0.985565375,6,0.964663342
0.9992579420407612,d5eb62bf,40.699,1.0,0.9992579420407612,0.9992579420407612,1,0.7056630568684962
2.8789658396514522e-05,f646fdee,34.0467,0.0,0.00016722437333930288,2.3903083e-06,5,0.000201833052075
0.7455811699231466,9de164df,45.2858,1.0,0.7455811699231466,0.7455811699231466,1,0.7782391238575
