ice_prob,id,inc_angle,is_iceberg,gmean,gmedian,gcount
0.9994317094484964,9d2c5335,33.635,1.0,0.9831872918616935,0.9990252550000001,34
0.08520326841001709,7cc795e7,43.7895,0.0,0.046645599824842066,0.046645599824842066,2
0.988575001557668,1dc1c160,40.3904,1.0,0.8052146107153051,0.8979345,21
0.4539465258518855,794293b5,43.2663,1.0,0.3387420079259428,0.3387420079259428,2
0.9342510302861532,78d8045d,38.8594,1.0,0.7997517090026006,0.8854717922843933,24
0.6542792816956838,aca0ccb4,38.4755,1.0,0.9045094332550918,0.9845803479353588,16
0.8691729505856832,bb4a94cd,42.5591,1.0,0.9140606069442911,0.988525015,50
0.02341557286369304,119f046b,35.7234,0.0,0.011720458748846519,0.011720458748846519,2
0.8384254972139994,5316efdf,42.5642,1.0,0.7102065863571111,0.8046585999999999,9
0.20623929798603055,97e2d963,41.1415,0.0,0.20623929798603055,0.20623929798603055,1
0.9974785248438516,0c2cf1d0,43.9459,1.0,0.8957690872012031,0.9313714500000001,22
0.9997635881106058,ca3a6c6e,35.3112,1.0,0.9765079220136007,0.9970617095629374,3
0.9974355101585388,1123c599,43.256,1.0,0.9945543694004241,0.9951177835464478,7
0.9611874421437582,fb19a44c,43.972,1.0,0.9611874421437582,0.9611874421437582,1
0.967067301273346,e8f01e7e,36.1061,1.0,0.9501923025734756,0.998372855,34
0.9945329427719116,6706ea46,36.1091,1.0,0.9915825612894592,0.99854238,10
0.036599387104312577,9bccbe2e,33.9235,0.0,0.018733307552156287,0.018733307552156287,2
0.10515954717993736,d6913851,42.7867,0.0,0.10515954717993736,0.10515954717993736,1
0.9993020097414652,51e96360,31.0434,1.0,0.9029884054463195,0.9778878,5
0.003256447263993323,e77f7e17,45.8848,0.0,0.0019469280627977743,0.002578954,3
0.7784856160481771,d588cd39,41.1355,1.0,0.8610608292333816,0.8366533716519674,3
0.9998792409896852,28758181,33.6523,1.0,0.9918555456918184,0.9985807500000001,10
1.0946747308615555e-07,ab1ece17,39.8471,0.0,1.0946747308615555e-07,1.0946747308615555e-07,1
0.9966599146525064,83b74cae,34.4709,1.0,0.9813640377871259,0.9984452474867502,32
0.999080737431844,d33e98bb,39.2325,1.0,0.9812396754577319,0.9987898,35
0.99765278895696,7f3356fa,40.7177,1.0,0.945808506533949,0.99379325,24
0.9998050729433696,78ec206c,34.4718,1.0,0.9961909746918873,0.9991269906361898,35
0.030396635023256145,7d3213df,36.5155,0.0,0.030396635023256145,0.030396635023256145,1
0.970806360244751,c7d45cb0,38.0736,1.0,0.8941355581051863,0.94956726,29
0.9964310924212136,bacaacf9,38.4591,1.0,0.9434380106544374,0.99765602,30
0.0022059374411279955,15b788fb,41.2023,0.0,0.001969300870563998,0.001969300870563998,2
2.2786362676348777e-08,b8e18fbb,45.2444,0.0,2.2786362676348777e-08,2.2786362676348777e-08,1
0.9992202917734782,258ae38c,39.2325,1.0,0.9812396754577319,0.9987898,35
0.03433812906344732,2d8a438e,33.0556,0.0,0.06967927753172366,0.06967927753172366,2
0.006141138767513136,2d29483b,33.1877,0.0,0.006141138767513136,0.006141138767513136,1
0.005070780171081425,87a72548,39.0346,0.0,0.008801776993398866,0.008801776993398866,2
0.943368136882782,b6cfe64f,40.7129,1.0,0.9826824406772383,0.99915034,21
0.07173686412473519,133f346d,41.913999999999994,0.0,0.07173686412473519,0.07173686412473519,1
0.9905340671539308,0d3ec646,42.5603,1.0,0.9942148035769653,0.9942148035769653,2
0.7567822138468424,2f881d78,45.927,0.0,0.7567822138468424,0.7567822138468424,1
0.006909012561663985,57a7eee8,38.0216,0.0,0.007391623780831993,0.007391623780831993,2
0.9997175335884094,bab1926a,39.2175,1.0,0.9174672377118281,0.9977021,7
0.002388015069300309,20e4176e,35.5896,0.0,0.002388015069300309,0.002388015069300309,1
0.8995892604192098,35ac7dc2,42.5644,1.0,0.8937619283760992,0.9727440615542093,16
0.3474029352267583,66dbf620,31.3119,0.0,0.48266186761337915,0.48266186761337915,2
0.8515203793843588,5196228c,45.3644,1.0,0.8515203793843588,0.8515203793843588,1
0.005579292308539152,d6566373,39.5048,0.0,0.05120133811204285,0.0027897964020697033,4
0.9984560012817384,27ac12ee,36.9198,1.0,0.9989942177331834,0.9991433223088584,7
0.9758598605791728,0c33ca9e,40.4053,1.0,0.7758816801447933,0.9822784302895864,4
1.4808395065735168e-08,2ed64fa3,34.0424,0.0,0.000320097792762634,0.000320097792762634,2
0.9475112358729044,d75f4b30,42.5485,1.0,0.9475112358729044,0.9475112358729044,1
0.992011864980062,d3031eaf,42.5848,1.0,0.986239274342855,0.986239274342855,2
1.43470885838326e-07,b0db8992,43.195,0.0,9.854349429191631e-07,9.854349429191631e-07,2
0.9998360673586528,5ff4495d,39.9638,1.0,0.9586448534183603,0.99972516,5
0.9992552598317463,51e9dd28,38.4755,1.0,0.9045094332550918,0.9845803479353588,16
0.2848743504534165,a9ab128c,38.1164,1.0,0.2848743504534165,0.2848743504534165,1
0.0004922816685090462,ed7569f9,37.3309,0.0,0.0004922816685090462,0.0004922816685090462,1
2.9403109635950386e-07,691efc6d,39.5965,0.0,0.0021810835155481796,0.0021810835155481796,2
0.2126062512397766,3c546105,39.5211,0.0,0.06204568965994415,0.014955179499999999,4
0.9992923935254416,434c4170,33.6352,1.0,0.9788271015716973,0.9982998783728282,46
0.007010982371866703,ae882030,45.1179,0.0,0.14138645618593335,0.14138645618593335,2
2.234223695533425e-06,c7994ee4,44.5876,0.0,0.0038313443928688923,8.665298000000001e-05,9
0.003363904970077177,c22499f6,35.7863,0.0,0.01037238775785024,0.00018016137,27
0.03897052216537608,7ce7d67d,42.5664,0.0,0.01952870951268804,0.01952870951268804,2
0.057282084754357726,7f13d74d,38.1701,0.0,0.029145029877178864,0.029145029877178864,2
0.0005670663692095937,c1b8144e,43.2159,0.0,0.06255330226307919,0.001523745828308165,7
4.501002772864618e-06,c84a92a0,35.7707,0.0,0.00010083595030134042,0.00010083595030134042,2
0.9982992609341941,4b58ca02,36.9034,1.0,0.9860961494123537,0.9991662,15
0.9920447468757628,3477579e,42.1265,1.0,0.9943524413751526,0.99896616,5
6.819898953835946e-05,26f7b798,45.2393,0.0,0.0003233975275940338,9.543372e-06,9
0.99951833486557,ea2440a6,38.4608,1.0,0.9965536612746015,0.9992129507401784,16
0.001621575376096492,78ce5f90,37.2667,0.0,0.001621575376096492,0.001621575376096492,1
0.09831709042191504,dbd93310,42.4099,0.0,0.09831709042191504,0.09831709042191504,1
0.4155299663543701,1c536d78,42.5145,0.0,0.07512268223075942,0.024077654652314685,18
0.09727397498985133,bdc40587,40.9817,0.0,0.05122902764686171,0.02599828,7
0.0004482836423752208,aa4d8381,43.2207,0.0,0.019858153129163038,0.018465757,7
0.9987250963846842,c56b4f9f,30.1586,1.0,0.9929466131923421,0.9929466131923421,2
0.9991159439086914,4a1c2a02,35.2945,1.0,0.9518612255008086,0.9979596237341561,20
0.09026701686282952,74a7b35f,32.2599,0.0,0.09026701686282952,0.09026701686282952,1
0.06243357931574186,832a5d0c,38.1397,0.0,0.29398964780072373,0.29398964780072373,2
8.248631928609029e-07,fd228ba0,43.9076,0.0,8.248631928609029e-07,8.248631928609029e-07,1
0.999595046043396,0c954027,40.7129,1.0,0.9826824406772383,0.99915034,21
0.9995699127515156,a2f6ae55,40.7129,1.0,0.9826824406772383,0.99915034,21
0.00013162124378141016,65a8e79e,35.6581,0.0,0.00013162124378141016,0.00013162124378141016,1
0.4636919101079305,4cb1ed34,45.2909,1.0,0.6287535660109187,0.6337146759033203,17
0.9922961791356404,33f313c3,45.2859,1.0,0.7302894044639413,0.78659082,34
0.9992871085802714,c53a1583,39.9844,1.0,0.9573102438784535,0.989915915,8
9.439905443286989e-05,b9da7ff1,31.3706,0.0,9.439905443286989e-05,9.439905443286989e-05,1
0.9081144730250039,076d3642,40.3958,1.0,0.9180040001151575,0.9671559135119119,11
1.08912755554987e-07,b7969c68,34.0204,0.0,1.08912755554987e-07,1.08912755554987e-07,1
0.007694344240007922,3bc5d385,38.1024,0.0,0.01466690912000396,0.01466690912000396,2
0.99638702472051,6dfd6633,39.2325,1.0,0.9812396754577319,0.9987898,35
0.0032582775650856397,f575fc15,42.6101,0.0,0.0032582775650856397,0.0032582775650856397,1
8.673313826405385e-09,fbeebbbb,42.5538,0.0,8.673313826405385e-09,8.673313826405385e-09,1
0.00017609458821728669,f84a5fc5,43.916000000000004,0.0,8.87251154111368e-05,8.87251154111368e-05,2
4.438585391971135e-06,92b72c29,43.24100000000001,0.0,2.244580366017601e-06,2.244580366017601e-06,2
2.9799243606021264e-07,54523e81,37.3325,0.0,2.9799243606021264e-07,2.9799243606021264e-07,1
0.007339438423514365,54cc4bbe,41.792,0.0,0.04935103780783812,0.007339438423514365,3
0.960875650246938,0f7ef121,40.3944,1.0,0.7922706435223731,0.9531465073426564,10
0.9997907479604086,89cd23a8,36.1061,1.0,0.9501923025734756,0.998372855,34
0.9978597164154052,0615d2f8,43.9409,1.0,0.9839463344491689,0.9881868759791056,9
5.170536366468544e-07,892d81f6,44.5862,0.0,0.0013403939210616617,1.5086571818323429e-05,4
0.01702156166235606,a68bcde2,36.5207,0.0,0.01702156166235606,0.01702156166235606,1
0.9872263272603352,20e53553,38.9054,1.0,0.9872263272603352,0.9872263272603352,1
0.4953273410598437,72da83eb,40.3797,1.0,0.8778510682374199,0.96821046,9
0.9997016191482544,d0e8d1b5,42.5591,1.0,0.9140606069442911,0.988525015,50
0.9991433223088584,356f8d3a,36.9198,1.0,0.9989942177331834,0.9991433223088584,7
2.1242542445065737e-06,95e55acb,38.1403,0.0,4.136128522341431e-06,2.1242542445065737e-06,5
0.0041043316790213185,60227188,37.3796,0.0,0.0020771207495106593,0.0020771207495106593,2
0.8939922253290812,7fc2ed42,34.4721,1.0,0.9361305506907835,0.9983985026677451,59
0.05652982617417971,0d33dfaf,43.7937,0.0,0.05652982617417971,0.05652982617417971,1
0.9971739649772644,a4dc6d9c,40.3797,1.0,0.8778510682374199,0.96821046,9
0.995353937149048,8a4259a3,44.5984,1.0,0.9286242710429722,0.98294014,9
0.9989067713419596,707b3866,37.6877,1.0,0.9783627517833529,0.99804461,28
0.7518960237503052,c084b83d,37.6877,1.0,0.9783627517833529,0.99804461,28
0.14220528304576874,c88fb497,40.9835,0.0,0.060211446682922914,0.038425613,3
0.9317228595415752,944e1ee2,41.4201,1.0,0.9586022997707876,0.9586022997707876,2
0.9174664219220481,6e9d5935,39.556,1.0,0.9090257739740161,0.9174664219220481,3
0.00015149758958917425,30911a15,39.6382,0.0,0.00015149758958917425,0.00015149758958917425,1
0.6545137166976929,2dfb666c,45.2859,1.0,0.7302894044639413,0.78659082,34
0.9965711832046508,9d0b55d0,38.4755,1.0,0.9045094332550918,0.9845803479353588,16
0.9862462083498637,025f1df9,45.2859,1.0,0.7302894044639413,0.78659082,34
1.062524909656304e-05,18ec6625,34.9528,0.0,8.04743505872885e-06,1.062524909656304e-05,3
0.6610996325810751,29039eaa,45.356,1.0,0.3504928362905375,0.3504928362905375,2
0.07767320424318314,9eeec033,33.1761,0.0,0.08678019749226691,0.07767320424318314,3
0.18219742054740587,4712eece,42.5093,0.0,0.08045179954639216,0.05666293,4
0.9997522036234536,83b85acf,43.2612,1.0,0.9506911175942411,0.9828389,7
0.999511420726776,79b62cbe,39.2325,1.0,0.9812396754577319,0.9987898,35
0.8520465294520059,88b5b1aa,42.559,1.0,0.8902375627847069,0.9713674,23
3.1140289019996694e-06,94dbd8f7,45.2393,0.0,0.0003233975275940338,9.543372e-06,9
0.9861356218655905,72c46573,38.4591,1.0,0.9434380106544374,0.99765602,30
1.9116859183062242e-06,527bc702,41.9264,0.0,0.0002828700752664022,0.00020644233845773315,6
0.7312991619110107,ff3e8685,41.0834,1.0,0.7312991619110107,0.7312991619110107,1
0.9335094094276428,a678fd9c,35.2957,1.0,0.9716286075135576,0.9984003509211477,20
0.93605375289917,ff9db753,42.5598,1.0,0.8016760174650066,0.9445224702358246,18
8.994059976785706e-07,4b5591fe,39.6393,0.0,0.05904069207438954,9.321339488392852e-07,4
0.16377932329972586,a6bcfae8,41.7032,0.0,0.16377932329972586,0.16377932329972586,1
0.9991396069526672,a8ad190c,34.4709,1.0,0.9813640377871259,0.9984452474867502,32
1.4404326312463431e-06,ffead436,39.5955,0.0,1.4404326312463431e-06,1.4404326312463431e-06,1
6.254104334857403e-06,c1bf693f,43.2286,0.0,1.5069785499848183e-06,4.1339948e-07,5
0.013898325618356466,4ae3bbc4,38.2732,0.0,0.013898325618356466,0.013898325618356466,1
0.9777721762657166,df643161,45.2859,1.0,0.7302894044639413,0.78659082,34
0.9554200768470764,249dac4a,42.5591,1.0,0.9140606069442911,0.988525015,50
0.6808251539866129,b237b4fd,45.2714,1.0,0.8392895040917333,0.913357405,6
0.9992579420407612,d5eb62bf,40.699,1.0,0.9992579420407612,0.9992579420407612,1
2.8789658396514522e-05,f646fdee,34.0467,0.0,0.00020656071513348566,2.8789658396514522e-05,5
0.7455811699231466,9de164df,45.2858,1.0,0.7455811699231466,0.7455811699231466,1
1.3311208514702835e-06,61939c43,37.3624,0.0,6.677665377351417e-07,6.677665377351417e-07,2
0.021802105125971142,779308ce,34.9664,0.0,0.010633952605764087,0.0018290965,13
0.8863519032796224,a1766f00,41.8664,1.0,0.808498137666361,0.8725895483935293,6
0.9945163528124492,24d42321,38.4591,1.0,0.9434380106544374,0.99765602,30
0.5148521115382513,e0323d3d,31.3431,1.0,0.7824049728845628,0.8119728199999999,4
0.004250524332746863,925aeb50,43.7878,0.0,0.040303170874701755,0.004288595516373431,8
0.9863117734591166,b6085e43,37.254,1.0,0.8514724012033716,0.9427075563371021,8
0.010778489988297224,26d5cd61,38.7507,0.0,0.010778489988297224,0.010778489988297224,1
0.7504372795422872,79c2a876,41.8808,1.0,0.8858101123855718,0.899237435,4
0.9997547268867492,9d128f64,39.9638,1.0,0.9586448534183603,0.99972516,5
0.0005879761180646407,84e0d5b9,41.9264,0.0,0.0002828700752664022,0.00020644233845773315,6
1.7338529545440906e-06,5c65b4d1,33.1988,0.0,1.7338529545440906e-06,1.7338529545440906e-06,1
0.9787455995877584,4b5201f0,39.6535,1.0,0.822619999862586,0.8999269,3
0.018606660421937704,51af2ec6,36.4447,0.0,0.01646167570054927,0.018606660421937704,3
0.00023366498984008408,c86a6ff2,39.6438,0.0,0.00023366498984008408,0.00023366498984008408,1
9.235516366364512e-05,1bd0680c,40.2467,0.0,9.235516366364512e-05,9.235516366364512e-05,1
6.386279195188156e-05,d6c28aaf,34.9642,0.0,0.00020209129845317632,1.3522856e-07,5
0.9998274246851604,6e9b3b19,39.2166,1.0,0.9660538343145415,0.9985072,39
0.26875905444224674,a996191d,37.2175,1.0,0.26875905444224674,0.26875905444224674,1
0.9996588031450908,22b5520d,34.4721,1.0,0.9361305506907835,0.9983985026677451,59
0.07866287045180798,5c3315e9,42.4078,0.0,0.04812002072590399,0.04812002072590399,2
0.16534714897473654,6a182742,31.3685,0.0,0.16534714897473654,0.16534714897473654,1
2.1035699243536026e-05,56029b57,33.9214,0.0,2.1035699243536026e-05,2.1035699243536026e-05,1
0.004952435886176924,d1bf920a,40.248000000000005,0.0,0.004952435886176924,0.004952435886176924,1
0.9813637137413024,10ceaa35,39.6261,1.0,0.9162110075892927,0.94078666,7
0.9893905917803446,9f345fd1,38.02,1.0,0.9279591093859483,0.9761596520741782,12
0.9810821215311686,1924ceeb,45.2714,1.0,0.8392895040917333,0.913357405,6
0.0009831674433371518,bbad8fed,34.0426,0.0,0.0003222349207667879,0.000152607305,4
0.9989232023557028,4082b192,36.1049,1.0,0.9897106223862762,0.9984494,10
0.050675147523482636,1130ed26,38.7816,0.0,0.03096858754434486,0.025337874535484712,4
0.05486921283106009,8996737e,45.3704,0.0,0.10324394141553005,0.10324394141553005,2
0.8039822379748026,11581b71,45.4055,1.0,0.5153314794249342,0.7371581,3
0.9734095136324564,46c85664,43.951,1.0,0.9405865868162282,0.9405865868162282,2
0.6277299722035726,646f6db3,41.1227,1.0,0.8380401639448547,0.8829087999999999,5
0.1130933395276467,87319e1c,43.2353,1.0,0.07331995476382336,0.07331995476382336,2
0.9997061491012572,796ebe09,39.9784,1.0,0.9773991846418945,0.9985169199999999,44
0.0166993338886338,ed06efcc,43.479,0.0,0.008353694859313995,0.008353694859313995,2
0.9968142509460448,b75e73e5,34.4721,1.0,0.9361305506907835,0.9983985026677451,59
0.02538350007186333,4777aa81,41.7568,0.0,0.02538350007186333,0.02538350007186333,1
0.9964420994122823,fa943a88,39.6089,1.0,0.9964420994122823,0.9964420994122823,1
0.9865891933441162,ece8ca94,38.4755,1.0,0.9045094332550918,0.9845803479353588,16
0.9862967133522034,fffe76e4,41.8447,1.0,0.9511347966957348,0.9499726394812267,4
0.9988702535629272,41477516,39.9784,1.0,0.9773991846418945,0.9985169199999999,44
0.00041125688100388896,267dcb11,33.2169,0.0,0.0007360288352509722,0.00068873258,4
0.9444487889607748,7b489754,40.3904,1.0,0.8052146107153051,0.8979345,21
0.9919253786404928,52d8851b,39.2166,1.0,0.9660538343145415,0.9985072,39
0.8197868466377258,01208f76,42.5682,1.0,0.5608269020343425,0.64828676,5
